GGLA2 GATES GLACIER 61.602889 -143.013211 1237 m RAWS,,,,,,,,
Data provided by: Bureau of Land Management & Denali National Park,,,,,,,,
MesoWest Disclaimer,,,,,,,,
,,,,,,,,
Metric Units   Variable Descriptions,,,,,,,,
TMZN,DATE,DATENUM_EXCEL,MATLAB_DATENUM,DAYS_SINCE_START,TMPC,RELH,PREC,SNOW
AKD,5/11/14 6:33,40308.27292,735730.2729,40.25,4.4,51,0,79.25
AKD,5/11/14 7:33,40308.31458,735730.3146,40.29166667,4.4,42,0,78.74
AKD,5/11/14 8:33,40308.35625,735730.3563,40.33333333,5.6,43,0,78.74
AKD,5/11/14 9:33,40308.39792,735730.3979,40.375,5.6,46,0,78.99
AKD,5/11/14 10:33,40308.43958,735730.4396,40.41666667,6.7,41,0,78.99
AKD,5/11/14 11:33,40308.48125,735730.4813,40.45833333,6.7,42,0,78.49
AKD,5/11/14 12:33,40308.52292,735730.5229,40.5,7.2,43,0,78.74
AKD,5/11/14 13:33,40308.56458,735730.5646,40.54166667,7.2,39,0,78.49
AKD,5/11/14 14:33,40308.60625,735730.6063,40.58333333,7.2,45,0,77.72
AKD,5/11/14 15:33,40308.64792,735730.6479,40.625,7.2,41,0,76.96
AKD,5/11/14 16:33,40308.68958,735730.6896,40.66666667,7.8,44,0,76.45
AKD,5/11/14 17:33,40308.73125,735730.7313,40.70833333,7.8,37,0,75.44
AKD,5/11/14 18:33,40308.77292,735730.7729,40.75,7.8,39,0,75.69
AKD,5/11/14 19:33,40308.81458,735730.8146,40.79166667,8.3,36,0,74.42
AKD,5/11/14 20:33,40308.85625,735730.8563,40.83333333,7.8,40,0,75.18
AKD,5/11/14 21:33,40308.89792,735730.8979,40.875,7.2,39,0,75.18
AKD,5/11/14 22:33,40308.93958,735730.9396,40.91666667,6.1,42,0,74.93
AKD,5/11/14 23:33,40308.98125,735730.9813,40.95833333,6.1,36,0,75.18
AKD,5/12/14 0:33,40309.02292,735731.0229,41,6.1,32,0,74.93
AKD,5/12/14 1:33,40309.06458,735731.0646,41.04166667,5.6,32,0,74.93
AKD,5/12/14 2:33,40309.10625,735731.1063,41.08333333,5.6,34,0,74.68
AKD,5/12/14 3:33,40309.14792,735731.1479,41.125,5.6,37,0,74.68
AKD,5/12/14 4:33,40309.18958,735731.1896,41.16666667,5.6,37,0,74.68
AKD,5/12/14 5:33,40309.23125,735731.2313,41.20833333,5,37,0,74.93
AKD,5/12/14 6:33,40309.27292,735731.2729,41.25,5,36,0,74.42
AKD,5/12/14 7:33,40309.31458,735731.3146,41.29166667,5.6,32,0,74.17
AKD,5/12/14 8:33,40309.35625,735731.3563,41.33333333,5.6,32,0,74.42
AKD,5/12/14 9:33,40309.39792,735731.3979,41.375,6.7,35,0,74.42
AKD,5/12/14 10:33,40309.43958,735731.4396,41.41666667,6.7,30,0,73.66
AKD,5/12/14 11:33,40309.48125,735731.4813,41.45833333,8.3,31,0,73.91
AKD,5/12/14 12:33,40309.52292,735731.5229,41.5,7.8,29,0,74.93
AKD,5/12/14 13:33,40309.56458,735731.5646,41.54166667,7.8,32,0,73.41
AKD,5/12/14 14:33,40309.60625,735731.6063,41.58333333,8.9,33,0,72.39
AKD,5/12/14 15:33,40309.64792,735731.6479,41.625,8.9,33,0,71.88
AKD,5/12/14 16:33,40309.68958,735731.6896,41.66666667,8.3,33,0,71.12
AKD,5/12/14 17:33,40309.73125,735731.7313,41.70833333,8.9,33,0,70.36
AKD,5/12/14 18:33,40309.77292,735731.7729,41.75,8.9,33,0,70.61
AKD,5/12/14 19:33,40309.81458,735731.8146,41.79166667,8.9,27,0,69.6
AKD,5/12/14 20:33,40309.85625,735731.8563,41.83333333,8.9,31,0,69.6
AKD,5/12/14 21:33,40309.89792,735731.8979,41.875,7.8,32,0,70.1
AKD,5/12/14 22:33,40309.93958,735731.9396,41.91666667,7.8,28,0,70.1
AKD,5/12/14 23:33,40309.98125,735731.9813,41.95833333,7.2,35,0,70.36
AKD,5/13/14 0:33,40310.02292,735732.0229,42,6.7,35,0,70.36
AKD,5/13/14 1:33,40310.06458,735732.0646,42.04166667,6.7,34,0,70.1
AKD,5/13/14 2:33,40310.10625,735732.1063,42.08333333,6.1,34,0,70.1
AKD,5/13/14 3:33,40310.14792,735732.1479,42.125,6.1,38,0,69.85
AKD,5/13/14 4:33,40310.18958,735732.1896,42.16666667,5.6,37,0,69.85
AKD,5/13/14 5:33,40310.23125,735732.2313,42.20833333,5,42,0,69.6
AKD,5/13/14 6:33,40310.27292,735732.2729,42.25,4.4,42,0,69.85
AKD,5/13/14 7:33,40310.31458,735732.3146,42.29166667,5,40,0,69.6
AKD,5/13/14 8:33,40310.35625,735732.3563,42.33333333,6.1,39,0,69.6
AKD,5/13/14 9:33,40310.39792,735732.3979,42.375,6.7,40,0,69.34
AKD,5/13/14 10:33,40310.43958,735732.4396,42.41666667,7.2,37,0,69.09
AKD,5/13/14 11:33,40310.48125,735732.4813,42.45833333,7.8,40,0,69.34
AKD,5/13/14 12:33,40310.52292,735732.5229,42.5,7.8,34,0,68.33
AKD,5/13/14 13:33,40310.56458,735732.5646,42.54166667,8.9,30,0,67.82
AKD,5/13/14 14:33,40310.60625,735732.6063,42.58333333,10.6,33,0,67.56
AKD,5/13/14 15:33,40310.64792,735732.6479,42.625,9.4,32,0,67.31
AKD,5/13/14 16:33,40310.68958,735732.6896,42.66666667,9.4,33,0,67.06
AKD,5/13/14 17:33,40310.73125,735732.7313,42.70833333,8.9,37,0,66.8
AKD,5/13/14 18:33,40310.77292,735732.7729,42.75,8.9,37,0,66.55
AKD,5/13/14 19:33,40310.81458,735732.8146,42.79166667,10,38,0,66.04
AKD,5/13/14 20:33,40310.85625,735732.8563,42.83333333,8.3,39,0,66.04
AKD,5/13/14 21:33,40310.89792,735732.8979,42.875,8.3,36,0,66.04
AKD,5/13/14 22:33,40310.93958,735732.9396,42.91666667,7.8,42,0,66.29
AKD,5/13/14 23:33,40310.98125,735732.9813,42.95833333,7.8,42,0,66.29
AKD,5/14/14 0:33,40311.02292,735733.0229,43,6.7,46,0,66.04
AKD,5/14/14 1:33,40311.06458,735733.0646,43.04166667,6.1,54,0,66.04
AKD,5/14/14 2:33,40311.10625,735733.1063,43.08333333,4.4,74,0,65.79
AKD,5/14/14 3:33,40311.14792,735733.1479,43.125,3.9,76,0,66.04
AKD,5/14/14 4:33,40311.18958,735733.1896,43.16666667,3.3,67,0,65.79
AKD,5/14/14 5:33,40311.23125,735733.2313,43.20833333,2.8,74,0,65.79
AKD,5/14/14 6:33,40311.27292,735733.2729,43.25,1.7,71,0,65.79
AKD,5/14/14 7:33,40311.31458,735733.3146,43.29166667,2.8,53,0,65.53
AKD,5/14/14 8:33,40311.35625,735733.3563,43.33333333,2.8,50,0,65.28
AKD,5/14/14 9:33,40311.39792,735733.3979,43.375,3.3,50,0,65.53
AKD,5/14/14 10:33,40311.43958,735733.4396,43.41666667,4.4,40,0,65.28
AKD,5/14/14 11:33,40311.48125,735733.4813,43.45833333,3.9,38,0,65.53
AKD,5/14/14 12:33,40311.52292,735733.5229,43.5,4.4,30,0,65.53
AKD,5/14/14 13:33,40311.56458,735733.5646,43.54166667,5,31,0,65.02
AKD,5/14/14 14:33,40311.60625,735733.6063,43.58333333,6.1,24,0,64.52
AKD,5/14/14 15:33,40311.64792,735733.6479,43.625,6.7,23,0,64.01
AKD,5/14/14 16:33,40311.68958,735733.6896,43.66666667,6.7,25,0,63.5
AKD,5/14/14 17:33,40311.73125,735733.7313,43.70833333,6.7,24,0,62.99
AKD,5/14/14 18:33,40311.77292,735733.7729,43.75,6.7,26,0,63.25
AKD,5/14/14 19:33,40311.81458,735733.8146,43.79166667,6.7,19,0,62.99
AKD,5/14/14 20:33,40311.85625,735733.8563,43.83333333,6.7,21,0,62.74
AKD,5/14/14 21:33,40311.89792,735733.8979,43.875,5.6,26,0,62.99
AKD,5/14/14 22:33,40311.93958,735733.9396,43.91666667,5,28,0,61.47
AKD,5/14/14 23:33,40311.98125,735733.9813,43.95833333,4.4,28,0,62.48
AKD,5/15/14 0:33,40312.02292,735734.0229,44,4.4,26,0,62.23
AKD,5/15/14 1:33,40312.06458,735734.0646,44.04166667,4.4,26,0,62.23
AKD,5/15/14 2:33,40312.10625,735734.1063,44.08333333,4.4,27,0,62.23
AKD,5/15/14 3:33,40312.14792,735734.1479,44.125,4.4,27,0,62.23
AKD,5/15/14 4:33,40312.18958,735734.1896,44.16666667,3.9,31,0,61.98
AKD,5/15/14 5:33,40312.23125,735734.2313,44.20833333,3.9,32,0,61.72
AKD,5/15/14 6:33,40312.27292,735734.2729,44.25,3.3,29,0,61.98
AKD,5/15/14 7:33,40312.31458,735734.3146,44.29166667,3.9,30,0,61.72
AKD,5/15/14 8:33,40312.35625,735734.3563,44.33333333,4.4,27,0,61.47
AKD,5/15/14 10:33,40312.43958,735734.4396,44.41666667,5.6,29,0,61.21
AKD,5/15/14 11:33,40312.48125,735734.4813,44.45833333,6.1,28,0,61.21
AKD,5/15/14 12:33,40312.52292,735734.5229,44.5,6.7,27,0,60.71
AKD,5/15/14 13:33,40312.56458,735734.5646,44.54166667,7.8,28,0,61.21
AKD,5/15/14 14:33,40312.60625,735734.6063,44.58333333,7.8,29,0,60.2
AKD,5/15/14 15:33,40312.64792,735734.6479,44.625,8.9,26,0,59.44
AKD,5/15/14 16:33,40312.68958,735734.6896,44.66666667,9.4,21,0,58.42
AKD,5/15/14 17:33,40312.73125,735734.7313,44.70833333,10.6,26,0,58.42
AKD,5/15/14 18:33,40312.77292,735734.7729,44.75,10,26,0,58.93
AKD,5/15/14 19:33,40312.81458,735734.8146,44.79166667,9.4,26,0,58.42
AKD,5/15/14 20:33,40312.85625,735734.8563,44.83333333,9.4,29,0,58.67
AKD,5/15/14 21:33,40312.89792,735734.8979,44.875,9.4,28,0,58.93
AKD,5/15/14 22:33,40312.93958,735734.9396,44.91666667,8.9,29,0,58.67
AKD,5/15/14 23:33,40312.98125,735734.9813,44.95833333,8.3,32,0,58.93
AKD,5/16/14 0:33,40313.02292,735735.0229,45,8.3,30,0,58.93
AKD,5/16/14 1:33,40313.06458,735735.0646,45.04166667,7.8,31,0,58.93
AKD,5/16/14 2:33,40313.10625,735735.1063,45.08333333,7.2,37,0,58.67
AKD,5/16/14 3:33,40313.14792,735735.1479,45.125,7.2,34,0,59.18
AKD,5/16/14 4:33,40313.18958,735735.1896,45.16666667,6.7,35,0,58.93
AKD,5/16/14 5:33,40313.23125,735735.2313,45.20833333,6.7,35,0,58.67
AKD,5/16/14 6:33,40313.27292,735735.2729,45.25,6.7,36,0,58.67
AKD,5/16/14 7:33,40313.31458,735735.3146,45.29166667,6.7,39,0,58.67
AKD,5/16/14 8:33,40313.35625,735735.3563,45.33333333,7.2,37,0,58.17
AKD,5/16/14 9:33,40313.39792,735735.3979,45.375,7.8,35,0,58.17
AKD,5/16/14 10:33,40313.43958,735735.4396,45.41666667,8.3,31,0,57.66
AKD,5/16/14 11:33,40313.48125,735735.4813,45.45833333,8.9,32,0,57.4
AKD,5/16/14 12:33,40313.52292,735735.5229,45.5,9.4,30,0,56.9
AKD,5/16/14 13:33,40313.56458,735735.5646,45.54166667,10,27,0,56.13
AKD,5/16/14 14:33,40313.60625,735735.6063,45.58333333,11.7,28,0,56.39
AKD,5/16/14 15:33,40313.64792,735735.6479,45.625,11.7,24,0,55.63
AKD,5/16/14 16:33,40313.68958,735735.6896,45.66666667,12.2,26,0,54.86
AKD,5/16/14 17:33,40313.73125,735735.7313,45.70833333,11.7,31,0,55.37
AKD,5/16/14 18:33,40313.77292,735735.7729,45.75,11.1,29,0,54.61
AKD,5/16/14 19:33,40313.81458,735735.8146,45.79166667,11.1,24,0,54.36
AKD,5/16/14 20:33,40313.85625,735735.8563,45.83333333,11.1,28,0,54.61
AKD,5/16/14 21:33,40313.89792,735735.8979,45.875,11.1,28,0,54.61
AKD,5/16/14 22:33,40313.93958,735735.9396,45.91666667,9.4,29,0,54.61
AKD,5/16/14 23:33,40313.98125,735735.9813,45.95833333,9.4,29,0,54.86
AKD,5/17/14 0:33,40314.02292,735736.0229,46,10,28,0,54.36
AKD,5/17/14 1:33,40314.06458,735736.0646,46.04166667,9.4,31,0,54.61
AKD,5/17/14 2:33,40314.10625,735736.1063,46.08333333,8.9,31,0,54.36
AKD,5/17/14 3:33,40314.14792,735736.1479,46.125,8.3,35,0,54.36
AKD,5/17/14 4:33,40314.18958,735736.1896,46.16666667,7.8,39,0,54.36
AKD,5/17/14 5:33,40314.23125,735736.2313,46.20833333,7.2,43,0,54.61
AKD,5/17/14 6:33,40314.27292,735736.2729,46.25,6.7,44,0,54.36
AKD,5/17/14 7:33,40314.31458,735736.3146,46.29166667,6.7,44,0,54.1
AKD,5/17/14 8:33,40314.35625,735736.3563,46.33333333,7.2,44,0,53.85
AKD,5/17/14 9:33,40314.39792,735736.3979,46.375,7.8,42,0,53.85
AKD,5/17/14 10:33,40314.43958,735736.4396,46.41666667,8.3,42,0,53.09
AKD,5/17/14 11:33,40314.48125,735736.4813,46.45833333,8.3,38,0,52.83
AKD,5/17/14 12:33,40314.52292,735736.5229,46.5,9.4,34,0,52.32
AKD,5/17/14 13:33,40314.56458,735736.5646,46.54166667,10.6,34,0,52.07
AKD,5/17/14 14:33,40314.60625,735736.6063,46.58333333,10,35,0,51.82
AKD,5/17/14 15:33,40314.64792,735736.6479,46.625,10,38,0,51.31
AKD,5/17/14 16:33,40314.68958,735736.6896,46.66666667,10.6,38,0,50.29
AKD,5/17/14 17:33,40314.73125,735736.7313,46.70833333,10.6,37,0,50.8
AKD,5/17/14 18:33,40314.77292,735736.7729,46.75,10,39,0,50.04
AKD,5/17/14 19:33,40314.81458,735736.8146,46.79166667,10.6,38,0,49.78
AKD,5/17/14 20:33,40314.85625,735736.8563,46.83333333,10,42,0,49.53
AKD,5/17/14 21:33,40314.89792,735736.8979,46.875,9.4,42,0,49.53
AKD,5/17/14 22:33,40314.93958,735736.9396,46.91666667,8.9,44,0,49.53
AKD,5/17/14 23:33,40314.98125,735736.9813,46.95833333,8.3,38,0,49.02
AKD,5/18/14 0:33,40315.02292,735737.0229,47,8.3,41,0,49.53
AKD,5/18/14 1:33,40315.06458,735737.0646,47.04166667,7.8,40,0,49.28
AKD,5/18/14 2:33,40315.10625,735737.1063,47.08333333,7.8,40,0,49.28
AKD,5/18/14 3:33,40315.14792,735737.1479,47.125,7.2,43,0,48.77
AKD,5/18/14 4:33,40315.18958,735737.1896,47.16666667,6.7,43,0,49.28
AKD,5/18/14 5:33,40315.23125,735737.2313,47.20833333,6.7,45,0,49.02
AKD,5/18/14 6:33,40315.27292,735737.2729,47.25,6.1,45,0,49.02
AKD,5/18/14 7:33,40315.31458,735737.3146,47.29166667,6.1,46,0,49.02
AKD,5/18/14 8:33,40315.35625,735737.3563,47.33333333,5.6,53,0,48.77
AKD,5/18/14 9:33,40315.39792,735737.3979,47.375,5.6,48,0,48.77
AKD,5/18/14 10:33,40315.43958,735737.4396,47.41666667,6.1,49,0,48.77
AKD,5/18/14 11:33,40315.48125,735737.4813,47.45833333,6.7,49,0,48.01
AKD,5/18/14 12:33,40315.52292,735737.5229,47.5,6.1,53,0,48.26
AKD,5/18/14 13:33,40315.56458,735737.5646,47.54166667,6.7,46,0,48.01
AKD,5/18/14 14:33,40315.60625,735737.6063,47.58333333,6.7,54,0,46.74
AKD,5/18/14 15:33,40315.64792,735737.6479,47.625,5,80,0,46.99
AKD,5/18/14 16:33,40315.68958,735737.6896,47.66666667,3.3,85,0.03,46.74
AKD,5/18/14 17:33,40315.73125,735737.7313,47.70833333,2.8,89,0.03,46.74
AKD,5/18/14 18:33,40315.77292,735737.7729,47.75,2.2,92,0.1,46.74
AKD,5/18/14 19:33,40315.81458,735737.8146,47.79166667,3.3,87,0,46.48
AKD,5/18/14 20:33,40315.85625,735737.8563,47.83333333,2.8,90,0.05,46.48
AKD,5/18/14 21:33,40315.89792,735737.8979,47.875,2.2,92,0,46.23
AKD,5/18/14 22:33,40315.93958,735737.9396,47.91666667,2.2,94,0,46.23
AKD,5/18/14 23:33,40315.98125,735737.9813,47.95833333,2.2,95,0,45.97
AKD,5/19/14 0:33,40316.02292,735738.0229,48,1.7,95,0,45.97
AKD,5/19/14 1:33,40316.06458,735738.0646,48.04166667,1.1,100,0.03,46.23
AKD,5/19/14 2:33,40316.10625,735738.1063,48.08333333,1.1,89,0,46.23
AKD,5/19/14 3:33,40316.14792,735738.1479,48.125,1.1,80,0,46.23
AKD,5/19/14 4:33,40316.18958,735738.1896,48.16666667,1.7,67,0,46.23
AKD,5/19/14 5:33,40316.23125,735738.2313,48.20833333,1.7,68,0,45.97
AKD,5/19/14 6:33,40316.27292,735738.2729,48.25,1.7,63,0,45.97
AKD,5/19/14 7:33,40316.31458,735738.3146,48.29166667,1.1,75,0,45.97
AKD,5/19/14 8:33,40316.35625,735738.3563,48.33333333,1.1,79,0,45.72
AKD,5/19/14 9:33,40316.39792,735738.3979,48.375,1.7,75,0,45.72
AKD,5/19/14 10:33,40316.43958,735738.4396,48.41666667,1.7,72,0,45.72
AKD,5/19/14 11:33,40316.48125,735738.4813,48.45833333,2.2,76,0,45.47
AKD,5/19/14 12:33,40316.52292,735738.5229,48.5,3.3,70,0,45.21
AKD,5/19/14 13:33,40316.56458,735738.5646,48.54166667,3.3,61,0,45.47
AKD,5/19/14 14:33,40316.60625,735738.6063,48.58333333,3.3,63,0,44.7
AKD,5/19/14 15:33,40316.64792,735738.6479,48.625,3.9,57,0,43.69
AKD,5/19/14 16:33,40316.68958,735738.6896,48.66666667,5,40,0,44.2
AKD,5/19/14 17:33,40316.73125,735738.7313,48.70833333,5,38,0,43.18
AKD,5/19/14 18:33,40316.77292,735738.7729,48.75,4.4,34,0,42.93
AKD,5/19/14 19:33,40316.81458,735738.8146,48.79166667,4.4,41,0,42.93
AKD,5/19/14 20:33,40316.85625,735738.8563,48.83333333,3.9,41,0,42.93
AKD,5/19/14 21:33,40316.89792,735738.8979,48.875,3.9,43,0,42.67
AKD,5/19/14 22:33,40316.93958,735738.9396,48.91666667,3.3,47,0,42.93
AKD,5/19/14 23:33,40316.98125,735738.9813,48.95833333,2.8,43,0,42.67
AKD,5/20/14 0:33,40317.02292,735739.0229,49,2.8,45,0,42.93
AKD,5/20/14 1:33,40317.06458,735739.0646,49.04166667,2.8,45,0,42.67
AKD,5/20/14 2:33,40317.10625,735739.1063,49.08333333,2.2,46,0,42.67
AKD,5/20/14 3:33,40317.14792,735739.1479,49.125,2.2,50,0,42.93
AKD,5/20/14 4:33,40317.18958,735739.1896,49.16666667,1.7,57,0,43.18
AKD,5/20/14 5:33,40317.23125,735739.2313,49.20833333,1.1,57,0,42.67
AKD,5/20/14 6:33,40317.27292,735739.2729,49.25,1.1,57,0,42.93
AKD,5/20/14 7:33,40317.31458,735739.3146,49.29166667,1.1,57,0,42.67
AKD,5/20/14 8:33,40317.35625,735739.3563,49.33333333,0.6,60,0,42.67
AKD,5/20/14 9:33,40317.39792,735739.3979,49.375,1.7,64,0,42.67
AKD,5/20/14 10:33,40317.43958,735739.4396,49.41666667,2.2,61,0,42.16
AKD,5/20/14 11:33,40317.48125,735739.4813,49.45833333,2.2,59,0,42.16
AKD,5/20/14 12:33,40317.52292,735739.5229,49.5,2.8,54,0,41.66
AKD,5/20/14 13:33,40317.56458,735739.5646,49.54166667,3.9,48,0,41.66
AKD,5/20/14 14:33,40317.60625,735739.6063,49.58333333,3.9,48,0,41.15
AKD,5/20/14 15:33,40317.64792,735739.6479,49.625,4.4,49,0,40.89
AKD,5/20/14 16:33,40317.68958,735739.6896,49.66666667,4.4,52,0,40.64
AKD,5/20/14 17:33,40317.73125,735739.7313,49.70833333,5,47,0,40.13
AKD,5/20/14 18:33,40317.77292,735739.7729,49.75,4.4,56,0,39.88
AKD,5/20/14 19:33,40317.81458,735739.8146,49.79166667,3.9,59,0,40.13
AKD,5/20/14 20:33,40317.85625,735739.8563,49.83333333,2.8,65,0,39.88
AKD,5/20/14 21:33,40317.89792,735739.8979,49.875,2.2,74,0,39.88
AKD,5/20/14 22:33,40317.93958,735739.9396,49.91666667,1.7,76,0,39.88
AKD,5/20/14 23:33,40317.98125,735739.9813,49.95833333,1.7,71,0,39.88
AKD,5/21/14 0:33,40318.02292,735740.0229,50,1.7,68,0,39.88
AKD,5/21/14 1:33,40318.06458,735740.0646,50.04166667,1.1,71,0,39.88
AKD,5/21/14 2:33,40318.10625,735740.1063,50.08333333,1.1,73,0,39.88
AKD,5/21/14 3:33,40318.14792,735740.1479,50.125,1.1,74,0,39.88
AKD,5/21/14 4:33,40318.18958,735740.1896,50.16666667,1.1,75,0,39.88
AKD,5/21/14 5:33,40318.23125,735740.2313,50.20833333,0.6,85,0,40.13
AKD,5/21/14 6:33,40318.27292,735740.2729,50.25,0,92,0,40.13
AKD,5/21/14 7:33,40318.31458,735740.3146,50.29166667,-0.6,95,0,39.88
AKD,5/21/14 8:33,40318.35625,735740.3563,50.33333333,-0.6,94,0.08,40.39
AKD,5/21/14 9:33,40318.39792,735740.3979,50.375,0,92,0,40.13
AKD,5/21/14 10:33,40318.43958,735740.4396,50.41666667,1.1,86,0,39.37
AKD,5/21/14 11:33,40318.48125,735740.4813,50.45833333,2.2,81,0,39.12
AKD,5/21/14 12:33,40318.52292,735740.5229,50.5,2.8,72,0,38.61
AKD,5/21/14 13:33,40318.56458,735740.5646,50.54166667,2.2,69,0.03,38.1
AKD,5/21/14 14:33,40318.60625,735740.6063,50.58333333,3.3,65,0,37.59
AKD,5/21/14 15:33,40318.64792,735740.6479,50.625,3.3,71,0,37.59
AKD,5/21/14 16:33,40318.68958,735740.6896,50.66666667,3.9,66,0,37.34
AKD,5/21/14 17:33,40318.73125,735740.7313,50.70833333,4.4,62,0,37.59
AKD,5/21/14 18:33,40318.77292,735740.7729,50.75,4.4,55,0,37.08
AKD,5/21/14 19:33,40318.81458,735740.8146,50.79166667,5,59,0,36.83
AKD,5/21/14 20:33,40318.85625,735740.8563,50.83333333,3.9,62,0,36.83
AKD,5/21/14 21:33,40318.89792,735740.8979,50.875,3.3,65,0,36.58
AKD,5/21/14 22:33,40318.93958,735740.9396,50.91666667,2.8,65,0,36.58
AKD,5/21/14 23:33,40318.98125,735740.9813,50.95833333,2.8,66,0,36.58
AKD,5/22/14 0:33,40319.02292,735741.0229,51,2.8,64,0,36.58
AKD,5/22/14 1:33,40319.06458,735741.0646,51.04166667,2.8,61,0,36.58
AKD,5/22/14 2:33,40319.10625,735741.1063,51.08333333,2.8,64,0,36.58
AKD,5/22/14 3:33,40319.14792,735741.1479,51.125,2.2,65,0,36.32
AKD,5/22/14 4:33,40319.18958,735741.1896,51.16666667,2.2,62,0,36.58
AKD,5/22/14 5:33,40319.23125,735741.2313,51.20833333,2.2,64,0,36.32
AKD,5/22/14 6:33,40319.27292,735741.2729,51.25,2.2,64,0,36.32
AKD,5/22/14 7:33,40319.31458,735741.3146,51.29166667,2.2,66,0,36.32
AKD,5/22/14 8:33,40319.35625,735741.3563,51.33333333,2.2,69,0,36.32
AKD,5/22/14 9:33,40319.39792,735741.3979,51.375,2.8,64,0,36.32
AKD,5/22/14 10:33,40319.43958,735741.4396,51.41666667,3.3,59,0,36.07
AKD,5/22/14 11:33,40319.48125,735741.4813,51.45833333,2.8,70,0,36.07
AKD,5/22/14 12:33,40319.52292,735741.5229,51.5,2.8,53,0,36.32
AKD,5/22/14 13:33,40319.56458,735741.5646,51.54166667,6.1,42,0,35.05
AKD,5/22/14 14:33,40319.60625,735741.6063,51.58333333,7.2,40,0,35.05
AKD,5/22/14 15:33,40319.64792,735741.6479,51.625,7.2,35,0,34.8
AKD,5/22/14 16:33,40319.68958,735741.6896,51.66666667,7.2,33,0,33.53
AKD,5/22/14 17:33,40319.73125,735741.7313,51.70833333,7.2,38,0,34.29
AKD,5/22/14 18:33,40319.77292,735741.7729,51.75,7.2,41,0,31.75
AKD,5/22/14 19:33,40319.81458,735741.8146,51.79166667,6.1,48,0,32.51
AKD,5/22/14 20:33,40319.85625,735741.8563,51.83333333,5.6,45,0,32.26
AKD,5/22/14 21:33,40319.89792,735741.8979,51.875,5,50,0,32.51
AKD,5/22/14 22:33,40319.93958,735741.9396,51.91666667,3.3,51,0,32.51
AKD,5/22/14 23:33,40319.98125,735741.9813,51.95833333,3.3,55,0,32.26
AKD,5/23/14 0:33,40320.02292,735742.0229,52,2.2,56,0,32.26
AKD,5/23/14 1:33,40320.06458,735742.0646,52.04166667,1.7,61,0,32.26
AKD,5/23/14 2:33,40320.10625,735742.1063,52.08333333,1.7,59,0,32.26
AKD,5/23/14 3:33,40320.14792,735742.1479,52.125,1.7,59,0,32.26
AKD,5/23/14 4:33,40320.18958,735742.1896,52.16666667,1.7,61,0,32.26
AKD,5/23/14 5:33,40320.23125,735742.2313,52.20833333,1.1,67,0,32.26
AKD,5/23/14 6:33,40320.27292,735742.2729,52.25,1.1,70,0,32
AKD,5/23/14 7:33,40320.31458,735742.3146,52.29166667,1.1,77,0,32.26
AKD,5/23/14 8:33,40320.35625,735742.3563,52.33333333,1.1,78,0,32
AKD,5/23/14 9:33,40320.39792,735742.3979,52.375,1.7,73,0,32
AKD,5/23/14 10:33,40320.43958,735742.4396,52.41666667,2.2,68,0,31.75
AKD,5/23/14 11:33,40320.48125,735742.4813,52.45833333,3.3,62,0,31.75
AKD,5/23/14 12:33,40320.52292,735742.5229,52.5,3.3,67,0,31.75
AKD,5/23/14 13:33,40320.56458,735742.5646,52.54166667,2.2,58,0,31.5
AKD,5/23/14 14:33,40320.60625,735742.6063,52.58333333,5,52,0,30.73
AKD,5/23/14 15:33,40320.64792,735742.6479,52.625,3.9,56,0,29.97
AKD,5/23/14 16:33,40320.68958,735742.6896,52.66666667,5.6,47,0,30.23
AKD,5/23/14 17:33,40320.73125,735742.7313,52.70833333,5,47,0,30.48
AKD,5/23/14 18:33,40320.77292,735742.7729,52.75,5.6,45,0,30.48
AKD,5/23/14 19:33,40320.81458,735742.8146,52.79166667,5.6,43,0,29.72
AKD,5/23/14 20:33,40320.85625,735742.8563,52.83333333,5.6,42,0,29.46
AKD,5/23/14 21:33,40320.89792,735742.8979,52.875,5,49,0,29.72
AKD,5/23/14 22:33,40320.93958,735742.9396,52.91666667,4.4,54,0,29.72
AKD,5/23/14 23:33,40320.98125,735742.9813,52.95833333,3.9,58,0,29.72
AKD,5/24/14 0:33,40321.02292,735743.0229,53,3.3,63,0,29.72
AKD,5/24/14 1:33,40321.06458,735743.0646,53.04166667,2.8,64,0,29.46
AKD,5/24/14 2:33,40321.10625,735743.1063,53.08333333,2.8,67,0,29.72
AKD,5/24/14 3:33,40321.14792,735743.1479,53.125,2.2,69,0,29.46
AKD,5/24/14 4:33,40321.18958,735743.1896,53.16666667,1.7,73,0,29.72
AKD,5/24/14 5:33,40321.23125,735743.2313,53.20833333,1.7,75,0,29.46
AKD,5/24/14 6:33,40321.27292,735743.2729,53.25,1.7,77,0,29.46
AKD,5/24/14 7:33,40321.31458,735743.3146,53.29166667,1.1,77,0,29.46
AKD,5/24/14 8:33,40321.35625,735743.3563,53.33333333,1.7,71,0,29.21
AKD,5/24/14 9:33,40321.39792,735743.3979,53.375,2.8,68,0,29.46
AKD,5/24/14 10:33,40321.43958,735743.4396,53.41666667,3.3,65,0,28.96
AKD,5/24/14 11:33,40321.48125,735743.4813,53.45833333,3.9,64,0,28.7
AKD,5/24/14 12:33,40321.52292,735743.5229,53.5,5,59,0,28.45
AKD,5/24/14 13:33,40321.56458,735743.5646,53.54166667,4.4,60,0,28.19
AKD,5/24/14 14:33,40321.60625,735743.6063,53.58333333,4.4,65,0,28.19
